location_id,pedestrians_count,timestamp,date,datetime,holiday,workday,green_market,specialities_market,event,temp,humidity,precip
135.0,1346,2024-01-01T00:00:00+01:00,2024-01-01,2024-01-01T00:00:00,1,1,0,0,0,4.8,87.5,0.0
470.0,388,2024-01-01T00:00:00+01:00,2024-01-01,2024-01-01T00:00:00,1,1,0,0,0,4.8,87.5,0.0
476.0,1197,2024-01-01T00:00:00+01:00,2024-01-01,2024-01-01T00:00:00,1,1,0,0,0,4.8,87.5,0.0
135.0,772,2024-01-01T01:00:00+01:00,2024-01-01,2024-01-01T01:00:00,1,1,0,0,0,4.9,80.73,0.0
470.0,161,2024-01-01T01:00:00+01:00,2024-01-01,2024-01-01T01:00:00,1,1,0,0,0,4.9,80.73,0.0
476.0,697,2024-01-01T01:00:00+01:00,2024-01-01,2024-01-01T01:00:00,1,1,0,0,0,4.9,80.73,0.0
135.0,211,2024-01-01T02:00:00+01:00,2024-01-01,2024-01-01T02:00:00,1,1,0,0,0,6.2,75.01,0.0
470.0,118,2024-01-01T02:00:00+01:00,2024-01-01,2024-01-01T02:00:00,1,1,0,0,0,6.2,75.01,0.0
476.0,243,2024-01-01T02:00:00+01:00,2024-01-01,2024-01-01T02:00:00,1,1,0,0,0,6.2,75.01,0.0
135.0,173,2024-01-01T03:00:00+01:00,2024-01-01,2024-01-01T03:00:00,1,1,0,0,0,6.2,75.55,0.0
470.0,87,2024-01-01T03:00:00+01:00,2024-01-01,2024-01-01T03:00:00,1,1,0,0,0,6.2,75.55,0.0
476.0,214,2024-01-01T03:00:00+01:00,2024-01-01,2024-01-01T03:00:00,1,1,0,0,0,6.2,75.55,0.0
135.0,174,2024-01-01T04:00:00+01:00,2024-01-01,2024-01-01T04:00:00,1,1,0,0,0,5.7,79.25,0.0
470.0,95,2024-01-01T04:00:00+01:00,2024-01-01,2024-01-01T04:00:00,1,1,0,0,0,5.7,79.25,0.0
476.0,238,2024-01-01T04:00:00+01:00,2024-01-01,2024-01-01T04:00:00,1,1,0,0,0,5.7,79.25,0.0
135.0,160,2024-01-01T05:00:00+01:00,2024-01-01,2024-01-01T05:00:00,1,1,0,0,0,5.4,83.77,0.003
470.0,50,2024-01-01T05:00:00+01:00,2024-01-01,2024-01-01T05:00:00,1,1,0,0,0,5.4,83.77,0.003
476.0,264,2024-01-01T05:00:00+01:00,2024-01-01,2024-01-01T05:00:00,1,1,0,0,0,5.4,83.77,0.003
135.0,117,2024-01-01T06:00:00+01:00,2024-01-01,2024-01-01T06:00:00,1,1,0,0,0,5.4,84.97,0.095
470.0,38,2024-01-01T06:00:00+01:00,2024-01-01,2024-01-01T06:00:00,1,1,0,0,0,5.4,84.97,0.095
476.0,187,2024-01-01T06:00:00+01:00,2024-01-01,2024-01-01T06:00:00,1,1,0,0,0,5.4,84.97,0.095
135.0,58,2024-01-01T07:00:00+01:00,2024-01-01,2024-01-01T07:00:00,1,1,0,0,0,5.2,86.07,0.0
470.0,43,2024-01-01T07:00:00+01:00,2024-01-01,2024-01-01T07:00:00,1,1,0,0,0,5.2,86.07,0.0
476.0,91,2024-01-01T07:00:00+01:00,2024-01-01,2024-01-01T07:00:00,1,1,0,0,0,5.2,86.07,0.0
135.0,25,2024-01-01T08:00:00+01:00,2024-01-01,2024-01-01T08:00:00,1,1,0,0,0,5.4,85.31,0.095
470.0,55,2024-01-01T08:00:00+01:00,2024-01-01,2024-01-01T08:00:00,1,1,0,0,0,5.4,85.31,0.095
476.0,94,2024-01-01T08:00:00+01:00,2024-01-01,2024-01-01T08:00:00,1,1,0,0,0,5.4,85.31,0.095
135.0,113,2024-01-01T09:00:00+01:00,2024-01-01,2024-01-01T09:00:00,1,1,0,0,0,5.2,86.54,0.284
470.0,45,2024-01-01T09:00:00+01:00,2024-01-01,2024-01-01T09:00:00,1,1,0,0,0,5.2,86.54,0.284
476.0,118,2024-01-01T09:00:00+01:00,2024-01-01,2024-01-01T09:00:00,1,1,0,0,0,5.2,86.54,0.284
135.0,178,2024-01-01T10:00:00+01:00,2024-01-01,2024-01-01T10:00:00,1,1,0,0,0,6.5,77.35,0.009
470.0,150,2024-01-01T10:00:00+01:00,2024-01-01,2024-01-01T10:00:00,1,1,0,0,0,6.5,77.35,0.009
476.0,205,2024-01-01T10:00:00+01:00,2024-01-01,2024-01-01T10:00:00,1,1,0,0,0,6.5,77.35,0.009
135.0,291,2024-01-01T11:00:00+01:00,2024-01-01,2024-01-01T11:00:00,1,1,0,0,0,6.7,73.02,0.0
470.0,241,2024-01-01T11:00:00+01:00,2024-01-01,2024-01-01T11:00:00,1,1,0,0,0,6.7,73.02,0.0
476.0,330,2024-01-01T11:00:00+01:00,2024-01-01,2024-01-01T11:00:00,1,1,0,0,0,6.7,73.02,0.0
135.0,317,2024-01-01T12:00:00+01:00,2024-01-01,2024-01-01T12:00:00,1,1,0,0,0,7.2,70.7,0.006
470.0,263,2024-01-01T12:00:00+01:00,2024-01-01,2024-01-01T12:00:00,1,1,0,0,0,7.2,70.7,0.006
476.0,295,2024-01-01T12:00:00+01:00,2024-01-01,2024-01-01T12:00:00,1,1,0,0,0,7.2,70.7,0.006
135.0,473,2024-01-01T13:00:00+01:00,2024-01-01,2024-01-01T13:00:00,1,1,0,0,0,7.7,68.18,0.0
470.0,374,2024-01-01T13:00:00+01:00,2024-01-01,2024-01-01T13:00:00,1,1,0,0,0,7.7,68.18,0.0
476.0,427,2024-01-01T13:00:00+01:00,2024-01-01,2024-01-01T13:00:00,1,1,0,0,0,7.7,68.18,0.0
135.0,532,2024-01-01T14:00:00+01:00,2024-01-01,2024-01-01T14:00:00,1,1,0,0,0,7.7,70.53,0.001
470.0,495,2024-01-01T14:00:00+01:00,2024-01-01,2024-01-01T14:00:00,1,1,0,0,0,7.7,70.53,0.001
476.0,446,2024-01-01T14:00:00+01:00,2024-01-01,2024-01-01T14:00:00,1,1,0,0,0,7.7,70.53,0.001
135.0,590,2024-01-01T15:00:00+01:00,2024-01-01,2024-01-01T15:00:00,1,1,0,0,0,7.2,72.47,0.0
470.0,482,2024-01-01T15:00:00+01:00,2024-01-01,2024-01-01T15:00:00,1,1,0,0,0,7.2,72.47,0.0
476.0,605,2024-01-01T15:00:00+01:00,2024-01-01,2024-01-01T15:00:00,1,1,0,0,0,7.2,72.47,0.0
135.0,616,2024-01-01T16:00:00+01:00,2024-01-01,2024-01-01T16:00:00,1,1,0,0,0,6.7,76.67,0.002
470.0,498,2024-01-01T16:00:00+01:00,2024-01-01,2024-01-01T16:00:00,1,1,0,0,0,6.7,76.67,0.002
476.0,521,2024-01-01T16:00:00+01:00,2024-01-01,2024-01-01T16:00:00,1,1,0,0,0,6.7,76.67,0.002
135.0,549,2024-01-01T17:00:00+01:00,2024-01-01,2024-01-01T17:00:00,1,1,0,0,0,6.9,72.99,0.001
470.0,396,2024-01-01T17:00:00+01:00,2024-01-01,2024-01-01T17:00:00,1,1,0,0,0,6.9,72.99,0.001
476.0,635,2024-01-01T17:00:00+01:00,2024-01-01,2024-01-01T17:00:00,1,1,0,0,0,6.9,72.99,0.001
135.0,433,2024-01-01T18:00:00+01:00,2024-01-01,2024-01-01T18:00:00,1,1,0,0,0,6.4,76.98,0.0
470.0,316,2024-01-01T18:00:00+01:00,2024-01-01,2024-01-01T18:00:00,1,1,0,0,0,6.4,76.98,0.0
476.0,575,2024-01-01T18:00:00+01:00,2024-01-01,2024-01-01T18:00:00,1,1,0,0,0,6.4,76.98,0.0
135.0,304,2024-01-01T19:00:00+01:00,2024-01-01,2024-01-01T19:00:00,1,1,0,0,0,6.4,74.47,0.0
470.0,299,2024-01-01T19:00:00+01:00,2024-01-01,2024-01-01T19:00:00,1,1,0,0,0,6.4,74.47,0.0
476.0,391,2024-01-01T19:00:00+01:00,2024-01-01,2024-01-01T19:00:00,1,1,0,0,0,6.4,74.47,0.0
135.0,250,2024-01-01T20:00:00+01:00,2024-01-01,2024-01-01T20:00:00,1,1,0,0,0,6.6,73.03,0.0
470.0,150,2024-01-01T20:00:00+01:00,2024-01-01,2024-01-01T20:00:00,1,1,0,0,0,6.6,73.03,0.0
476.0,239,2024-01-01T20:00:00+01:00,2024-01-01,2024-01-01T20:00:00,1,1,0,0,0,6.6,73.03,0.0
135.0,129,2024-01-01T21:00:00+01:00,2024-01-01,2024-01-01T21:00:00,1,1,0,0,0,6.4,71.91,0.0
470.0,105,2024-01-01T21:00:00+01:00,2024-01-01,2024-01-01T21:00:00,1,1,0,0,0,6.4,71.91,0.0
476.0,149,2024-01-01T21:00:00+01:00,2024-01-01,2024-01-01T21:00:00,1,1,0,0,0,6.4,71.91,0.0
135.0,122,2024-01-01T22:00:00+01:00,2024-01-01,2024-01-01T22:00:00,1,1,0,0,0,6.2,72.38,0.0
470.0,73,2024-01-01T22:00:00+01:00,2024-01-01,2024-01-01T22:00:00,1,1,0,0,0,6.2,72.38,0.0
476.0,162,2024-01-01T22:00:00+01:00,2024-01-01,2024-01-01T22:00:00,1,1,0,0,0,6.2,72.38,0.0
135.0,62,2024-01-01T23:00:00+01:00,2024-01-01,2024-01-01T23:00:00,1,1,0,0,0,5.2,75.21,0.001
470.0,31,2024-01-01T23:00:00+01:00,2024-01-01,2024-01-01T23:00:00,1,1,0,0,0,5.2,75.21,0.001
476.0,64,2024-01-01T23:00:00+01:00,2024-01-01,2024-01-01T23:00:00,1,1,0,0,0,5.2,75.21,0.001
135.0,19,2024-01-02T00:00:00+01:00,2024-01-02,2024-01-02T00:00:00,0,1,1,1,0,5.6,73.18,0.0
470.0,16,2024-01-02T00:00:00+01:00,2024-01-02,2024-01-02T00:00:00,0,1,1,1,0,5.6,73.18,0.0
476.0,40,2024-01-02T00:00:00+01:00,2024-01-02,2024-01-02T00:00:00,0,1,1,1,0,5.6,73.18,0.0
135.0,12,2024-01-02T01:00:00+01:00,2024-01-02,2024-01-02T01:00:00,0,1,1,1,0,5.2,77.28,0.002
470.0,8,2024-01-02T01:00:00+01:00,2024-01-02,2024-01-02T01:00:00,0,1,1,1,0,5.2,77.28,0.002
476.0,12,2024-01-02T01:00:00+01:00,2024-01-02,2024-01-02T01:00:00,0,1,1,1,0,5.2,77.28,0.002
135.0,0,2024-01-02T02:00:00+01:00,2024-01-02,2024-01-02T02:00:00,0,1,1,1,0,5.7,75.38,0.001
470.0,7,2024-01-02T02:00:00+01:00,2024-01-02,2024-01-02T02:00:00,0,1,1,1,0,5.7,75.38,0.001
476.0,5,2024-01-02T02:00:00+01:00,2024-01-02,2024-01-02T02:00:00,0,1,1,1,0,5.7,75.38,0.001
135.0,3,2024-01-02T03:00:00+01:00,2024-01-02,2024-01-02T03:00:00,0,1,1,1,0,5.6,76.97,0.001
470.0,7,2024-01-02T03:00:00+01:00,2024-01-02,2024-01-02T03:00:00,0,1,1,1,0,5.6,76.97,0.001
476.0,3,2024-01-02T03:00:00+01:00,2024-01-02,2024-01-02T03:00:00,0,1,1,1,0,5.6,76.97,0.001
135.0,6,2024-01-02T04:00:00+01:00,2024-01-02,2024-01-02T04:00:00,0,1,1,1,0,5.4,82.62,0.198
470.0,9,2024-01-02T04:00:00+01:00,2024-01-02,2024-01-02T04:00:00,0,1,1,1,0,5.4,82.62,0.198
476.0,7,2024-01-02T04:00:00+01:00,2024-01-02,2024-01-02T04:00:00,0,1,1,1,0,5.4,82.62,0.198
135.0,14,2024-01-02T05:00:00+01:00,2024-01-02,2024-01-02T05:00:00,0,1,1,1,0,5.4,86.88,0.618
470.0,52,2024-01-02T05:00:00+01:00,2024-01-02,2024-01-02T05:00:00,0,1,1,1,0,5.4,86.88,0.618
476.0,26,2024-01-02T05:00:00+01:00,2024-01-02,2024-01-02T05:00:00,0,1,1,1,0,5.4,86.88,0.618
135.0,29,2024-01-02T06:00:00+01:00,2024-01-02,2024-01-02T06:00:00,0,1,1,1,0,5.4,91.17,0.924
470.0,140,2024-01-02T06:00:00+01:00,2024-01-02,2024-01-02T06:00:00,0,1,1,1,0,5.4,91.17,0.924
476.0,89,2024-01-02T06:00:00+01:00,2024-01-02,2024-01-02T06:00:00,0,1,1,1,0,5.4,91.17,0.924
135.0,85,2024-01-02T07:00:00+01:00,2024-01-02,2024-01-02T07:00:00,0,1,1,1,0,5.6,88.81,1.904
470.0,187,2024-01-02T07:00:00+01:00,2024-01-02,2024-01-02T07:00:00,0,1,1,1,0,5.6,88.81,1.904
476.0,179,2024-01-02T07:00:00+01:00,2024-01-02,2024-01-02T07:00:00,0,1,1,1,0,5.6,88.81,1.904
135.0,133,2024-01-02T08:00:00+01:00,2024-01-02,2024-01-02T08:00:00,0,1,1,1,0,5.7,92.51,2.397
470.0,251,2024-01-02T08:00:00+01:00,2024-01-02,2024-01-02T08:00:00,0,1,1,1,0,5.7,92.51,2.397
476.0,263,2024-01-02T08:00:00+01:00,2024-01-02,2024-01-02T08:00:00,0,1,1,1,0,5.7,92.51,2.397
135.0,447,2024-01-02T09:00:00+01:00,2024-01-02,2024-01-02T09:00:00,0,1,1,1,0,6.2,91.4,2.107
470.0,439,2024-01-02T09:00:00+01:00,2024-01-02,2024-01-02T09:00:00,0,1,1,1,0,6.2,91.4,2.107
476.0,469,2024-01-02T09:00:00+01:00,2024-01-02,2024-01-02T09:00:00,0,1,1,1,0,6.2,91.4,2.107
135.0,1320,2024-01-02T10:00:00+01:00,2024-01-02,2024-01-02T10:00:00,0,1,1,1,0,6.7,91.44,0.7
470.0,872,2024-01-02T10:00:00+01:00,2024-01-02,2024-01-02T10:00:00,0,1,1,1,0,6.7,91.44,0.7
476.0,1108,2024-01-02T10:00:00+01:00,2024-01-02,2024-01-02T10:00:00,0,1,1,1,0,6.7,91.44,0.7
135.0,2136,2024-01-02T11:00:00+01:00,2024-01-02,2024-01-02T11:00:00,0,1,1,1,0,8.0,85.01,0.004
470.0,991,2024-01-02T11:00:00+01:00,2024-01-02,2024-01-02T11:00:00,0,1,1,1,0,8.0,85.01,0.004
476.0,1478,2024-01-02T11:00:00+01:00,2024-01-02,2024-01-02T11:00:00,0,1,1,1,0,8.0,85.01,0.004
135.0,2389,2024-01-02T12:00:00+01:00,2024-01-02,2024-01-02T12:00:00,0,1,1,1,0,8.4,84.27,0.001
470.0,1020,2024-01-02T12:00:00+01:00,2024-01-02,2024-01-02T12:00:00,0,1,1,1,0,8.4,84.27,0.001
476.0,1715,2024-01-02T12:00:00+01:00,2024-01-02,2024-01-02T12:00:00,0,1,1,1,0,8.4,84.27,0.001
135.0,2200,2024-01-02T13:00:00+01:00,2024-01-02,2024-01-02T13:00:00,0,1,1,1,0,8.4,87.27,0.388
470.0,921,2024-01-02T13:00:00+01:00,2024-01-02,2024-01-02T13:00:00,0,1,1,1,0,8.4,87.27,0.388
476.0,1683,2024-01-02T13:00:00+01:00,2024-01-02,2024-01-02T13:00:00,0,1,1,1,0,8.4,87.27,0.388
135.0,2156,2024-01-02T14:00:00+01:00,2024-01-02,2024-01-02T14:00:00,0,1,1,1,0,8.2,90.3,0.898
470.0,816,2024-01-02T14:00:00+01:00,2024-01-02,2024-01-02T14:00:00,0,1,1,1,0,8.2,90.3,0.898
476.0,1642,2024-01-02T14:00:00+01:00,2024-01-02,2024-01-02T14:00:00,0,1,1,1,0,8.2,90.3,0.898
135.0,2179,2024-01-02T15:00:00+01:00,2024-01-02,2024-01-02T15:00:00,0,1,1,1,0,8.4,90.37,1.008
470.0,765,2024-01-02T15:00:00+01:00,2024-01-02,2024-01-02T15:00:00,0,1,1,1,0,8.4,90.37,1.008
476.0,1707,2024-01-02T15:00:00+01:00,2024-01-02,2024-01-02T15:00:00,0,1,1,1,0,8.4,90.37,1.008
135.0,2106,2024-01-02T16:00:00+01:00,2024-01-02,2024-01-02T16:00:00,0,1,1,1,0,8.2,94.53,1.503
470.0,802,2024-01-02T16:00:00+01:00,2024-01-02,2024-01-02T16:00:00,0,1,1,1,0,8.2,94.53,1.503
476.0,1825,2024-01-02T16:00:00+01:00,2024-01-02,2024-01-02T16:00:00,0,1,1,1,0,8.2,94.53,1.503
135.0,1741,2024-01-02T17:00:00+01:00,2024-01-02,2024-01-02T17:00:00,0,1,1,1,0,8.4,92.09,1.421
470.0,608,2024-01-02T17:00:00+01:00,2024-01-02,2024-01-02T17:00:00,0,1,1,1,0,8.4,92.09,1.421
476.0,1620,2024-01-02T17:00:00+01:00,2024-01-02,2024-01-02T17:00:00,0,1,1,1,0,8.4,92.09,1.421
135.0,1254,2024-01-02T18:00:00+01:00,2024-01-02,2024-01-02T18:00:00,0,1,1,1,0,8.4,92.06,0.814
470.0,404,2024-01-02T18:00:00+01:00,2024-01-02,2024-01-02T18:00:00,0,1,1,1,0,8.4,92.06,0.814
476.0,1208,2024-01-02T18:00:00+01:00,2024-01-02,2024-01-02T18:00:00,0,1,1,1,0,8.4,92.06,0.814
135.0,613,2024-01-02T19:00:00+01:00,2024-01-02,2024-01-02T19:00:00,0,1,1,1,0,8.4,92.04,1.41
470.0,293,2024-01-02T19:00:00+01:00,2024-01-02,2024-01-02T19:00:00,0,1,1,1,0,8.4,92.04,1.41
476.0,872,2024-01-02T19:00:00+01:00,2024-01-02,2024-01-02T19:00:00,0,1,1,1,0,8.4,92.04,1.41
135.0,209,2024-01-02T20:00:00+01:00,2024-01-02,2024-01-02T20:00:00,0,1,1,1,0,8.4,93.24,1.326
470.0,141,2024-01-02T20:00:00+01:00,2024-01-02,2024-01-02T20:00:00,0,1,1,1,0,8.4,93.24,1.326
476.0,284,2024-01-02T20:00:00+01:00,2024-01-02,2024-01-02T20:00:00,0,1,1,1,0,8.4,93.24,1.326
135.0,108,2024-01-02T21:00:00+01:00,2024-01-02,2024-01-02T21:00:00,0,1,1,1,0,8.7,92.67,1.711
470.0,79,2024-01-02T21:00:00+01:00,2024-01-02,2024-01-02T21:00:00,0,1,1,1,0,8.7,92.67,1.711
476.0,186,2024-01-02T21:00:00+01:00,2024-01-02,2024-01-02T21:00:00,0,1,1,1,0,8.7,92.67,1.711
135.0,107,2024-01-02T22:00:00+01:00,2024-01-02,2024-01-02T22:00:00,0,1,1,1,0,9.8,84.59,1.699
470.0,79,2024-01-02T22:00:00+01:00,2024-01-02,2024-01-02T22:00:00,0,1,1,1,0,9.8,84.59,1.699
476.0,128,2024-01-02T22:00:00+01:00,2024-01-02,2024-01-02T22:00:00,0,1,1,1,0,9.8,84.59,1.699
135.0,65,2024-01-02T23:00:00+01:00,2024-01-02,2024-01-02T23:00:00,0,1,1,1,0,10.1,80.52,0.007
470.0,51,2024-01-02T23:00:00+01:00,2024-01-02,2024-01-02T23:00:00,0,1,1,1,0,10.1,80.52,0.007
476.0,48,2024-01-02T23:00:00+01:00,2024-01-02,2024-01-02T23:00:00,0,1,1,1,0,10.1,80.52,0.007
135.0,40,2024-01-03T00:00:00+01:00,2024-01-03,2024-01-03T00:00:00,0,1,1,1,0,9.7,81.43,0.0
470.0,22,2024-01-03T00:00:00+01:00,2024-01-03,2024-01-03T00:00:00,0,1,1,1,0,9.7,81.43,0.0
476.0,38,2024-01-03T00:00:00+01:00,2024-01-03,2024-01-03T00:00:00,0,1,1,1,0,9.7,81.43,0.0
135.0,28,2024-01-03T01:00:00+01:00,2024-01-03,2024-01-03T01:00:00,0,1,1,1,0,10.1,76.73,0.0
470.0,5,2024-01-03T01:00:00+01:00,2024-01-03,2024-01-03T01:00:00,0,1,1,1,0,10.1,76.73,0.0
476.0,16,2024-01-03T01:00:00+01:00,2024-01-03,2024-01-03T01:00:00,0,1,1,1,0,10.1,76.73,0.0
135.0,3,2024-01-03T02:00:00+01:00,2024-01-03,2024-01-03T02:00:00,0,1,1,1,0,9.7,78.87,0.095
470.0,2,2024-01-03T02:00:00+01:00,2024-01-03,2024-01-03T02:00:00,0,1,1,1,0,9.7,78.87,0.095
476.0,12,2024-01-03T02:00:00+01:00,2024-01-03,2024-01-03T02:00:00,0,1,1,1,0,9.7,78.87,0.095
135.0,9,2024-01-03T03:00:00+01:00,2024-01-03,2024-01-03T03:00:00,0,1,1,1,0,9.4,76.09,0.002
470.0,13,2024-01-03T03:00:00+01:00,2024-01-03,2024-01-03T03:00:00,0,1,1,1,0,9.4,76.09,0.002
476.0,9,2024-01-03T03:00:00+01:00,2024-01-03,2024-01-03T03:00:00,0,1,1,1,0,9.4,76.09,0.002
135.0,3,2024-01-03T04:00:00+01:00,2024-01-03,2024-01-03T04:00:00,0,1,1,1,0,8.9,81.4,0.004
470.0,4,2024-01-03T04:00:00+01:00,2024-01-03,2024-01-03T04:00:00,0,1,1,1,0,8.9,81.4,0.004
476.0,21,2024-01-03T04:00:00+01:00,2024-01-03,2024-01-03T04:00:00,0,1,1,1,0,8.9,81.4,0.004
135.0,15,2024-01-03T05:00:00+01:00,2024-01-03,2024-01-03T05:00:00,0,1,1,1,0,8.4,90.77,0.189
470.0,69,2024-01-03T05:00:00+01:00,2024-01-03,2024-01-03T05:00:00,0,1,1,1,0,8.4,90.77,0.189
476.0,38,2024-01-03T05:00:00+01:00,2024-01-03,2024-01-03T05:00:00,0,1,1,1,0,8.4,90.77,0.189
135.0,56,2024-01-03T06:00:00+01:00,2024-01-03,2024-01-03T06:00:00,0,1,1,1,0,8.4,82.51,0.512
470.0,146,2024-01-03T06:00:00+01:00,2024-01-03,2024-01-03T06:00:00,0,1,1,1,0,8.4,82.51,0.512
476.0,143,2024-01-03T06:00:00+01:00,2024-01-03,2024-01-03T06:00:00,0,1,1,1,0,8.4,82.51,0.512
135.0,136,2024-01-03T07:00:00+01:00,2024-01-03,2024-01-03T07:00:00,0,1,1,1,0,8.2,86.8,0.192
470.0,302,2024-01-03T07:00:00+01:00,2024-01-03,2024-01-03T07:00:00,0,1,1,1,0,8.2,86.8,0.192
476.0,281,2024-01-03T07:00:00+01:00,2024-01-03,2024-01-03T07:00:00,0,1,1,1,0,8.2,86.8,0.192
135.0,359,2024-01-03T08:00:00+01:00,2024-01-03,2024-01-03T08:00:00,0,1,1,1,0,8.4,82.74,0.0
470.0,387,2024-01-03T08:00:00+01:00,2024-01-03,2024-01-03T08:00:00,0,1,1,1,0,8.4,82.74,0.0
476.0,414,2024-01-03T08:00:00+01:00,2024-01-03,2024-01-03T08:00:00,0,1,1,1,0,8.4,82.74,0.0
135.0,799,2024-01-03T09:00:00+01:00,2024-01-03,2024-01-03T09:00:00,0,1,1,1,0,9.2,76.99,0.0
470.0,643,2024-01-03T09:00:00+01:00,2024-01-03,2024-01-03T09:00:00,0,1,1,1,0,9.2,76.99,0.0
476.0,707,2024-01-03T09:00:00+01:00,2024-01-03,2024-01-03T09:00:00,0,1,1,1,0,9.2,76.99,0.0
135.0,1556,2024-01-03T10:00:00+01:00,2024-01-03,2024-01-03T10:00:00,0,1,1,1,0,8.9,86.88,0.101
470.0,833,2024-01-03T10:00:00+01:00,2024-01-03,2024-01-03T10:00:00,0,1,1,1,0,8.9,86.88,0.101
476.0,1176,2024-01-03T10:00:00+01:00,2024-01-03,2024-01-03T10:00:00,0,1,1,1,0,8.9,86.88,0.101
135.0,2431,2024-01-03T11:00:00+01:00,2024-01-03,2024-01-03T11:00:00,0,1,1,1,0,9.1,83.23,0.096
470.0,1022,2024-01-03T11:00:00+01:00,2024-01-03,2024-01-03T11:00:00,0,1,1,1,0,9.1,83.23,0.096
476.0,1657,2024-01-03T11:00:00+01:00,2024-01-03,2024-01-03T11:00:00,0,1,1,1,0,9.1,83.23,0.096
135.0,3196,2024-01-03T12:00:00+01:00,2024-01-03,2024-01-03T12:00:00,0,1,1,1,0,9.4,81.5,0.012
470.0,1473,2024-01-03T12:00:00+01:00,2024-01-03,2024-01-03T12:00:00,0,1,1,1,0,9.4,81.5,0.012
476.0,1917,2024-01-03T12:00:00+01:00,2024-01-03,2024-01-03T12:00:00,0,1,1,1,0,9.4,81.5,0.012
135.0,3470,2024-01-03T13:00:00+01:00,2024-01-03,2024-01-03T13:00:00,0,1,1,1,0,10.6,68.72,0.0
470.0,1417,2024-01-03T13:00:00+01:00,2024-01-03,2024-01-03T13:00:00,0,1,1,1,0,10.6,68.72,0.0
476.0,2099,2024-01-03T13:00:00+01:00,2024-01-03,2024-01-03T13:00:00,0,1,1,1,0,10.6,68.72,0.0
135.0,3557,2024-01-03T14:00:00+01:00,2024-01-03,2024-01-03T14:00:00,0,1,1,1,0,10.2,74.61,0.0
470.0,1428,2024-01-03T14:00:00+01:00,2024-01-03,2024-01-03T14:00:00,0,1,1,1,0,10.2,74.61,0.0
476.0,2169,2024-01-03T14:00:00+01:00,2024-01-03,2024-01-03T14:00:00,0,1,1,1,0,10.2,74.61,0.0
135.0,2126,2024-01-03T15:00:00+01:00,2024-01-03,2024-01-03T15:00:00,0,1,1,1,0,9.9,75.05,0.0
470.0,726,2024-01-03T15:00:00+01:00,2024-01-03,2024-01-03T15:00:00,0,1,1,1,0,9.9,75.05,0.0
476.0,1671,2024-01-03T15:00:00+01:00,2024-01-03,2024-01-03T15:00:00,0,1,1,1,0,9.9,75.05,0.0
135.0,2223,2024-01-03T16:00:00+01:00,2024-01-03,2024-01-03T16:00:00,0,1,1,1,0,7.9,92.0,7.125
470.0,682,2024-01-03T16:00:00+01:00,2024-01-03,2024-01-03T16:00:00,0,1,1,1,0,7.9,92.0,7.125
476.0,1768,2024-01-03T16:00:00+01:00,2024-01-03,2024-01-03T16:00:00,0,1,1,1,0,7.9,92.0,7.125
135.0,2621,2024-01-03T17:00:00+01:00,2024-01-03,2024-01-03T17:00:00,0,1,1,1,0,8.3,89.09,1.951
470.0,950,2024-01-03T17:00:00+01:00,2024-01-03,2024-01-03T17:00:00,0,1,1,1,0,8.3,89.09,1.951
476.0,1863,2024-01-03T17:00:00+01:00,2024-01-03,2024-01-03T17:00:00,0,1,1,1,0,8.3,89.09,1.951
135.0,1691,2024-01-03T18:00:00+01:00,2024-01-03,2024-01-03T18:00:00,0,1,1,1,0,9.0,82.32,0.067
470.0,560,2024-01-03T18:00:00+01:00,2024-01-03,2024-01-03T18:00:00,0,1,1,1,0,9.0,82.32,0.067
476.0,1457,2024-01-03T18:00:00+01:00,2024-01-03,2024-01-03T18:00:00,0,1,1,1,0,9.0,82.32,0.067
135.0,979,2024-01-03T19:00:00+01:00,2024-01-03,2024-01-03T19:00:00,0,1,1,1,0,9.1,79.9,0.243
470.0,415,2024-01-03T19:00:00+01:00,2024-01-03,2024-01-03T19:00:00,0,1,1,1,0,9.1,79.9,0.243
476.0,989,2024-01-03T19:00:00+01:00,2024-01-03,2024-01-03T19:00:00,0,1,1,1,0,9.1,79.9,0.243
135.0,375,2024-01-03T20:00:00+01:00,2024-01-03,2024-01-03T20:00:00,0,1,1,1,0,8.7,79.93,0.011
470.0,237,2024-01-03T20:00:00+01:00,2024-01-03,2024-01-03T20:00:00,0,1,1,1,0,8.7,79.93,0.011
476.0,400,2024-01-03T20:00:00+01:00,2024-01-03,2024-01-03T20:00:00,0,1,1,1,0,8.7,79.93,0.011
135.0,123,2024-01-03T21:00:00+01:00,2024-01-03,2024-01-03T21:00:00,0,1,1,1,0,8.1,81.33,0.069
470.0,146,2024-01-03T21:00:00+01:00,2024-01-03,2024-01-03T21:00:00,0,1,1,1,0,8.1,81.33,0.069
476.0,163,2024-01-03T21:00:00+01:00,2024-01-03,2024-01-03T21:00:00,0,1,1,1,0,8.1,81.33,0.069
135.0,125,2024-01-03T22:00:00+01:00,2024-01-03,2024-01-03T22:00:00,0,1,1,1,0,8.2,82.52,0.395
470.0,109,2024-01-03T22:00:00+01:00,2024-01-03,2024-01-03T22:00:00,0,1,1,1,0,8.2,82.52,0.395
476.0,182,2024-01-03T22:00:00+01:00,2024-01-03,2024-01-03T22:00:00,0,1,1,1,0,8.2,82.52,0.395
